#	size	system	user time	system time	wall clock time
9766	sp1	175.18	15.96	10.14	4457760
9872	ceno	156.19	12.20	11.51	1337540
9872	sp1	173.89	16.01	9.86	4465208
10195	ceno	161.25	12.06	11.39	1347924
10195	sp1	175.07	17.31	10.22	4475728
10541	ceno	161.42	12.49	10.94	1328092
10541	sp1	176.28	16.62	9.84	4485176
10679	ceno	154.98	11.92	10.74	1338656
10679	sp1	173.34	16.86	10.26	4479064
10705	ceno	157.84	12.04	10.9	1330696
10705	sp1	173.29	18.03	10.05	4464832
10753	ceno	159.38	14.41	10.85	1345616
10753	sp1	175.48	17.96	10.34	4484140
10787	ceno	155.19	12.18	10.81	1354488
10787	sp1	176.29	15.30	10.13	4450716
10830	ceno	157.55	11.13	11.96	1326508
10830	sp1	172.75	19.64	10.33	4484344
10888	ceno	158.41	12.08	10.76	1331264
10888	sp1	174.89	16.97	9.76	4441548
11246	ceno	157.47	12.08	10.96	1342588
11246	sp1	173.34	18.25	10.31	4474728
11519	ceno	154.52	11.45	11.19	1333656
11519	sp1	172.69	18.38	10	4494076
11638	ceno	162.85	11.78	11.53	1325504
11638	sp1	176.04	19.91	10.35	4514308
11791	ceno	158.02	13.26	10.89	1340936
11791	sp1	170.41	20.30	10.39	4476904
11905	ceno	159.85	12.89	11.45	1310628
11905	sp1	173.73	18.34	10.12	4490852
11931	ceno	153.38	14.23	11.48	1320572
11931	sp1	175.41	16.36	10.03	4487608
11959	ceno	155.73	11.78	11.33	1325276
11959	sp1	171.19	16.82	10	4503052
11978	ceno	152.61	11.65	11.22	1334412
11978	sp1	172.24	19.15	10.57	4476372
12035	ceno	154.88	12.07	10.83	1344352
12035	sp1	173.81	17.37	10.29	4463528
12317	ceno	153.11	13.55	10.77	1325036
12317	sp1	187.55	21.84	10.28	4662248
12457	ceno	160.25	13.01	11.5	1340068
12457	sp1	190.37	19.19	10.26	4661992
12495	ceno	153.01	14.30	10.77	1289592
12495	sp1	186.93	18.59	10.47	4652776
12571	ceno	158.64	11.77	10.89	1335552
12571	sp1	188.39	18.38	10.35	4655448
12583	ceno	155.83	11.64	11.66	1323904
12583	sp1	188.82	18.68	10.12	4666204
12626	ceno	161.68	10.95	10.84	1342136
12626	sp1	189.08	19.33	10.63	4670112
12693	ceno	160.49	13.98	11.57	1337276
12693	sp1	190.41	17.57	10.65	4641500
12698	ceno	154.38	11.69	11.38	1334072
12698	sp1	187.71	17.69	10.25	4672272
12773	ceno	154.72	12.75	11.46	1341872
12773	sp1	188.98	19.25	10.41	4661052
12801	ceno	162.15	12.65	11.01	1332644
12801	sp1	193.13	19.17	10.28	4722616
12891	ceno	154.80	11.80	10.89	1303228
12891	sp1	193.36	20.74	10.42	4708080
12929	ceno	153.99	11.44	10.74	1335168
12929	sp1	196.47	17.26	10.79	4696348
13264	ceno	163.19	12.05	10.86	1340048
13264	sp1	192.02	20.50	10.72	4752308
13442	ceno	154.65	13.98	10.75	1336372
13442	sp1	193.91	19.19	10.34	4736460
13603	ceno	154.58	13.61	10.76	1340988
13603	sp1	191.27	20.37	10.8	4728620
13625	ceno	156.73	13.60	11.32	1336592
13625	sp1	193.52	20.46	10.8	4745720
13861	ceno	155.29	12.47	10.93	1303124
13861	sp1	194.17	17.26	10.36	4714596
13869	ceno	155.98	11.72	10.77	1322828
13869	sp1	192.97	20.58	10.31	4726168
13976	ceno	154.30	12.41	10.63	1340236
13976	sp1	194.83	18.10	10.41	4735916
13995	ceno	153.46	14.14	11.37	1338088
13995	sp1	193.54	21.49	10.79	4729348
14168	ceno	157.31	12.33	12.11	1304656
14168	sp1	194.32	17.47	10.7	4704684
14522	ceno	154.75	13.14	11.61	1305244
14522	sp1	193.29	19.54	10.28	4662396
14641	ceno	153.60	14.09	11.28	1350740
14641	sp1	192.33	20.23	10.53	4710208
14721	ceno	153.91	11.63	10.91	1347032
14721	sp1	192.71	18.47	10.8	4752796
14997	ceno	158.49	12.11	10.91	1340512
14997	sp1	193.63	21.11	10.23	4750672
15254	ceno	154.04	11.28	11.45	1279404
15254	sp1	191.35	19.16	10.74	4743240
15414	ceno	161.51	11.92	11.58	1335304
15414	sp1	193.30	21.92	10.41	4738328
15828	ceno	161.60	11.07	11.12	1337784
15828	sp1	195.82	15.35	10.72	4725580
